id,name,isin,symbol,contractSize,productType,productTypeId,tradable,category,currency,strikePrice,exchangeId,onlyEodPrices,orderTimeTypes,buyOrderTypes,sellOrderTypes,productBitTypes,closePrice,closePriceDate,feedQuality,orderBookDepth,vwdIdentifierType,vwdId,qualitySwitchable,qualitySwitchFree,vwdModuleId,issuerId
846975,KEMPEN PROFIEL 4,NL0000290484,LANGR,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],42.6,2021-04-09,R,0.0,issueid,220163,False,False,1.0,21
5003068,BGF-ASIAN DRAGON FUND-D2,LU0329592298,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],53.89,2021-04-09,R,0.0,issueid,60012334,False,False,19.0,4
5003299,GS GLOBAL EQT PART PT-RA-USD,LU0830623475,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],26.24,2021-04-09,R,0.0,issueid,60011920,False,False,19.0,17
5003395,PICTET-JAPAN INDEX-IS-,LU0496414607,PFJIISE,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],179.16,2021-04-09,R,0.0,issueid,60012886,False,False,19.0,24
8730511,PARVEST EQ EUR-SM CAP-PV,LU0212180813,LU0212180813 EQUITY,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],241.84,2021-04-09,,,,,,,,5
5046699,ING L RENTA-EM MK DB LC-NH,LU0800560798,ILCINHE,1,FUND,13,True,A,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],41.78,2021-04-09,R,0.0,issueid,60013348,False,False,19.0,36
5004251,PIMCO GLOBAL ADV REAL R-IHA,IE00B6QJR014,PGRIEHA,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],11.72,2020-02-12,R,0.0,issueid,60008240,False,False,19.0,25
5003101,DWS INVEST EMER MRKTS EQY-E2,LU0273227354,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],168.93,2021-04-09,R,0.0,issueid,60012747,False,False,19.0,9
12483630,NN L-US HIGH DIV-NI,LU0953790879,LU0953790879 EQUITY,1,FUND,13,True,H,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],584.57,2021-04-09,,,,,,,,50
5001082,SCHRODER INTL EUR SM CO-Z AC,LU0966865874,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],60.526,2021-04-09,R,0.0,issueid,60011430,False,False,19.0,27
4835786,ACTIAM Duurzaam Europees Aandelenfonds,NL0010579074,SNSEA,1,FUND,13,True,D,EUR,,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],25.23,2021-04-09,R,0.0,issueid,600010146,False,False,1.0,70
5004947,ECHIQUIER AGENOR,FR0010321810,ECHAGEN,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],484.12,2021-04-08,R,0.0,issueid,60189741,False,False,19.0,14
5003072,BGF-EURO CORPORATE BOND-D2,LU0368266499,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],18.71,2021-04-08,R,0.0,issueid,60007248,False,False,19.0,4
846903,DELTA LLOYD INVEST,NL0000286318,DLIF,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],15.88,2021-04-09,R,0.0,issueid,12048,False,False,1.0,35
5044999,GS GR & EM CORESM EQ-R SNPA,LU0830625504,GSIORSA,1,FUND,13,True,I,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],18.36,2021-04-08,R,0.0,issueid,60025439,False,False,19.0,17
8730514,PARWORLD QUANT EQ EUR GU-PRI,LU0774754609,PVGURPA,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],,,,,,,,,,5
5008351,MORGAN ST INV F-EM MK DOM-A,LU0283960077,MOREMDA,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],31.4,2021-04-08,R,0.0,issueid,610199010,False,False,19.0,38
5004945,PIMCO-TOT RTRN BD-USDINS ACC,IE0002460867,PIMTRAI,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],33.61,2021-04-09,R,0.0,issueid,610199201,False,False,19.0,25
8589381,AMUNDI FDS-BD EURO AGGR-REC,LU0839528493,ABEAREA,1,FUND,13,True,F,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],100.85,2017-05-15,,,,,,,,3
12581261,BNY MELLON-GLOB EQ IN-EC,IE00B3VHXC32,IE00B3VHXC32 EQUITY,1,FUND,13,True,I,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],2.7322,2021-04-09,,,,,,,,51
5001086,SCHRODER INT SEL-FRONT MK-C,LU0562314715,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],167.6652,2021-04-09,R,0.0,issueid,60010794,False,False,19.0,27
5031485,BGF-US BASIC VALUE FUND-A2,LU0171293920,MLRBVAA,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],91.38,2021-04-09,R,0.0,issueid,60169892,False,False,19.0,4
847135,DELTA LLOYD MIX FD,NL0000442077,DLMIX,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],14.29,2021-04-09,R,0.0,issueid,12046,False,False,1.0,35
5449903,PIMCO GIS-EMERGING MKT INS A,IE0030759645,PIMEMBI,1,FUND,13,True,I,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],53.7,2021-04-09,R,0.0,issueid,610199191,False,False,19.0,25
5225210,T.ROWE PRICE-GLB NAT RES-Q,LU0876475368,TRPGNEQ,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],13.02,2021-04-09,R,0.0,issueid,60010181,False,False,19.0,57
5004266,SISF-GLOBAL M/A INC-ZHA EUR,LU0966867227,SCGMZHA,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],129.0529,2021-04-09,R,0.0,issueid,60012902,False,False,19.0,27
5105261,BGF-US S/M CAP OPPOR-A2,LU0171298648,LX,1,FUND,13,True,H,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],192.4,2020-10-20,R,0.0,issueid,60142983,False,False,19.0,4
12736969,DL ESG FUND A,NL0012125736,DLESA,1,FUND,13,True,D,EUR,,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],29.53,2021-04-09,R,0.0,issueid,600311330,False,False,1.0,35
5598720,HENDERSON PAN EU ALP-H2A EUR,LU0892274704,HPEH2AE,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],12.39,2021-04-09,R,0.0,issueid,60012867,False,False,19.0,18
5001074,PIMCO GBL INV GRADE-IUSD UNA,IE00B8DTNZ55,ID,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],16.68,2021-04-09,R,0.0,issueid,60012786,False,False,19.0,25
4650653,HH EM Fund,NL0010514196,HHEMF,1,FUND,13,True,D,EUR,,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],101.24,2021-04-09,R,0.0,issueid,61447066,False,False,1.0,40
847449,RO AFRIKA FONDS,NL0006238131,RAFRI,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],88.13,2021-04-09,R,0.0,issueid,270222,False,False,1.0,26
5004940,ETHNA - AKTIV E-SIA-T,LU0841179863,ETAKTST,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],638.16,2021-04-09,R,0.0,issueid,60011104,False,False,19.0,11
5003045,BGF-EURO MARKETS FUND-D2,LU0252966485,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],41.06,2021-04-09,R,0.0,issueid,60003078,False,False,19.0,4
5004271,SCHRODER ITL US SM & M-ZA,LU0969112894,SCUSSZA,1,FUND,13,True,H,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],410.3146,2021-04-09,R,0.0,issueid,60012907,False,False,19.0,27
5457900,DD PROP FND Cl A,NL0009445915,DDPFA,1,FUND,13,True,D,EUR,,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],31.13,2021-04-09,R,0.0,issueid,612846,False,False,1.0,73
5003120,FRANK TEMP INV GLB EUR-WAEUR,LU0976567114,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],19.53,2021-04-09,R,0.0,issueid,60012793,False,False,19.0,16
5001054,DPAM B FUND-EQ EUROLND-W,BE6246057333,BB,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],263.23,2021-04-08,R,0.0,issueid,60011384,False,False,19.0,23
847521,BNP Paribas Obam N.V. Classic Inc,NL0006294035,OBAM,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],112.57,2021-04-09,R,0.0,issueid,12122,False,False,1.0,5
846902,ING FINANC FUND 10,NL0000286169,INGFI,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],16.53,2021-04-09,R,0.0,issueid,127451,False,False,1.0,36
5598725,HENDERSON HORIZ-JAP EQ-H2AUS,LU0995107140,HJPH2AU,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],20.14,2021-04-09,R,0.0,issueid,60012697,False,False,19.0,18
5004224,PIMCO DIVERSIFIED INCOME IA,IE00B0C18065,PGDIFIA,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],27.68,2021-04-09,R,0.0,issueid,60012524,False,False,19.0,25
4999814,CANDRIAM SUSTAIN EUR COR BD-R,BE6253584914,BB,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],120.76,2021-04-08,R,0.0,issueid,60011126,False,False,19.0,8
4808963,HH CV FUND,NL0010556775,HHCVF,1,FUND,13,True,D,EUR,,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],42.65,2021-04-09,R,0.0,issueid,574147,False,False,1.0,40
5004274,SCHRODER INTL-EUR DI MAX-ZA,LU0968427590,SIEDZAE,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],110.3591,2021-04-09,R,0.0,issueid,60012899,False,False,19.0,27
8702106,JUPITER GL FD-EURO GRO-L EUR,LU0260085492,JGAPEOL,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],43.91,2021-04-09,,,,,,,,75
5003372,DPAM L-BONDS EUR HY ST-W,LU0966595125,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],139.66,2021-04-09,R,0.0,issueid,60011405,False,False,19.0,23
847535,BNP AS PAC HI INC,NL0006294175,BAPHF,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],59.01,2021-04-09,R,0.0,issueid,225062,False,False,1.0,5
846944,ING UTILITIES FD 5,NL0000289668,INGUT,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],52.11,2021-04-09,R,0.0,issueid,171643,False,False,1.0,36
5003084,DEXIA QUANT-EQUITIES USA-R,LU0942290221,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],160.31,2020-03-05,R,0.0,issueid,60011935,False,False,19.0,8
5003032,ABERDEEN GL-LATIN AM EQ-Y2AC,LU0837979599,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],9.3889,2021-04-09,R,0.0,issueid,60012741,False,False,19.0,1
5899146,GAM STAR CREDIT OPP-INST EUR,IE00B50JD354,GAMCOIE,1,FUND,13,True,F,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],16.4359,2021-04-08,,,,,,,,42
5003109,FIDELITY FUNDS-EMEA-YA EUR,LU0936576247,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],15.51,2021-04-09,R,0.0,issueid,60011704,False,False,19.0,13
5003052,BGF-GLOBAL HIGH YIELD B-D2RF,LU0368267034,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],19.66,2021-04-09,R,0.0,issueid,60012291,False,False,19.0,4
5004910,SCHRODER INTL GL PR SC-Z ACC,LU0968428648,SCGPSZA,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],181.0926,2021-04-09,R,0.0,issueid,60012545,False,False,19.0,27
12622865,NEUBERGER COR HY-B-EUR IDIST,IE00BZ090902,IE00BZ090902 EQUITY,1,FUND,13,True,F,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],10.95,2021-04-08,,,,,,,,78
5213744,FRANK TP INV EMKT BD-WQDUSD,LU0871812607,TEMWQDU,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],5.9,2019-09-16,R,0.0,issueid,60011769,False,False,19.0,16
5003375,DPAM L-BONDS UNIVERSAL-W,LU0966593005,PAMBDUW,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],183.52,2021-04-09,R,0.0,issueid,60011414,False,False,19.0,23
4998770,PARVEST EQY BEST SEL EURO-PR,LU0823400766,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],201.01,2021-04-09,R,0.0,issueid,60009849,False,False,19.0,5
847005,ING EMRG EUROPE FD,NL0000292225,INGEE,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],59.03,2021-04-09,R,0.0,issueid,17127,False,False,1.0,36
5000999,JPM LIQ-USD LIQUIDITY-B,LU0103813043,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],13325.77,2021-04-09,R,0.0,issueid,60147793,False,False,19.0,20
5004230,PIMCO-GL RL RTN-INST USD ACC,IE0033591748,PIMGRAI,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],24.05,2021-04-09,R,0.0,issueid,610199197,False,False,19.0,25
5590193,BRANDES GLOBAL EQTIES-I-EUR,IE0031574209,BRANGEE,1,FUND,13,True,I,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],28.15,2021-04-09,R,0.0,issueid,60206292,False,False,19.0,45
5003112,FIDELITY-GLOB STR BOND-YAEH,LU0594301144,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],12.73,2021-04-08,R,0.0,issueid,60006777,False,False,19.0,13
5003055,BGF-US BASIC VALUE-D2 EUR,LU0827886119,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],102.08,2021-04-09,R,0.0,issueid,60011191,False,False,19.0,4
5074954,SCHRODER INTL GLOBAL BND-AAC,LU0106256372,LX,1,FUND,13,True,F,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],13.5945,2021-04-09,R,0.0,issueid,60122898,False,False,19.0,27
13494068,FRESH FIXED INCOME FUND,NL0012171417,FRSHFIF,1,FUND,13,True,H,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],26.9148,2021-04-08,R,0.0,issueid,60051939,False,False,19.0,82
5001061,PICTET-EMRG LOCAL CCY-IDYUSD,LU0760712090,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],119.01,2021-04-08,R,0.0,issueid,60012519,False,False,19.0,24
4998775,PARVEST EQUI-JAPAN-PRIVILEGE,LU0111445861,PARJQPV,1,FUND,13,True,D,JPY,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],137763.0,2021-04-09,R,0.0,issueid,60193242,False,False,19.0,5
847018,ING DYN MIX2 FD,NL0000293157,NNDM2,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],36.42,2021-04-09,R,0.0,issueid,232161,False,False,1.0,36
5003343,JPMORGAN F-INDIA FUND-B EUR,LU0935942077,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],148.24,2021-04-09,R,0.0,issueid,60012832,False,False,19.0,20
5004233,PIMCO UK LG TERM CORP BND-AC,IE00B0CNPY59,PUKSIGC,1,FUND,13,True,D,GBP,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],27.4,2021-04-09,R,0.0,issueid,60012792,False,False,19.0,25
4998733,ALLIANZ GBL AGRI TRENDS-P,LU0342692547,LX,1,FUND,13,True,D,GBP,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],1475.77,2021-04-08,R,0.0,issueid,60012800,False,False,19.0,2
5108372,CAND LONG SHORT CREDIT-C,FR0010760694,FP,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],1165.7,2017-09-05,,,,,,,,47
5004263,ROBECO EURO CRDT BND-FH EUR,LU0971564843,ROECRFH,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],127.86,2021-04-09,R,0.0,issueid,60011839,False,False,19.0,26
4901048,WPSH EUR,LU0237484448,WPSEU,1,FUND,13,True,D,EUR,,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],627.22,2021-04-09,R,0.0,issueid,483290,False,False,1.0,62
5051847,FIDELITY-GL HLTH CARE-A GBP,LU0116931725,FIDHCFP,1,FUND,13,True,D,GBP,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],0.973,2021-04-09,R,0.0,issueid,60016439,False,False,19.0,13
8287701,JPM LX F-EMG MKT OP-CA EUR,LU0760000421,JPEMOCE,1,FUND,13,True,I,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],143.59,2021-04-09,,,,,,,,20
13464759,SISF-ASIAN OPPORT-CEA,LU0248183658,SCHPFCE,1,FUND,13,True,H,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],30.2358,2021-04-09,R,0.0,issueid,60037247,False,False,19.0,27
5003288,GS-GLOB STR INC BD-RH EUR IN,LU0858299471,LX,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],109.83,2021-04-09,R,0.0,issueid,60010987,False,False,19.0,17
5003075,PARVEST-EQUITY JAPN-PR JPY I,LU0823431050,LX,1,FUND,13,True,D,JPY,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],,,R,0.0,issueid,60011549,False,False,19.0,5
847542,ING PR DIV FD,NL0006311748,NNPDF,1,FUND,13,True,A,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],14.28,2021-04-09,R,0.0,issueid,214283,False,False,1.0,36
5004236,PIMCO-EURO BD-INS ACC,IE0004931386,PIMEISA,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],26.65,2021-04-09,R,0.0,issueid,610199192,False,False,19.0,25
4999825,DWS INV EM TOP DIVIDEND-E2,LU0329761406,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],176.06,2021-04-09,R,0.0,issueid,60012822,False,False,19.0,9
847019,NN DYNAMIC MIX FUND III,NL0000293165,NNDM3,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],39.3,2021-04-09,R,0.0,issueid,232162,False,False,1.0,50
846921,OPTIMIX INCOM FD C,NL0000287084,OPTIN,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],33.97,2021-04-09,R,0.0,issueid,128692,False,False,1.0,64
5138953,FIDELITY FUND-CHINA FC-A USD,LU0173614495,FIDFDFO,1,FUND,13,True,I,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],75.85,2021-04-09,R,0.0,issueid,60187478,False,False,19.0,13
8357646,JPM INV-JPM EUROPE SEL EQ-C,LU0083307867,JPMRVEC,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],180.27,2021-04-09,,,,,,,,20
5003062,BGF-EMK LOC CURR BD-EUR D2,LU0329592702,LX,1,FUND,13,True,A,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],21.76,2021-04-09,R,0.0,issueid,60012278,False,False,19.0,4
5003291,GS GR&EM M DEBT LOC-AR-USD,LU0830658851,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],8.73,2017-07-20,R,0.0,issueid,60012763,False,False,19.0,17
5003382,PICTET-EUROPE INDEX-IS,LU0328683049,PFLEIIS,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],231.4,2021-04-08,R,0.0,issueid,60012880,False,False,19.0,24
5006336,BNP PARIBAS EQUITY TURKEY,LU0823434070,,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],40.66,2021-04-09,R,0.0,issueid,60012511,False,False,19.0,5
847551,ING GLOBAL OBL FD,NL0006311839,INGOF,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],15.9,2021-04-09,R,0.0,issueid,12094,False,False,1.0,36
5004241,PIMCO GIS-UK CORP BND-IA,IE00B24J5563,PIMUKCB,1,FUND,13,True,D,GBP,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],22.47,2021-04-09,R,0.0,issueid,60012791,False,False,19.0,25
